Index,GloOfs,RelOfs,LocOfs,Next,Data,DataType,GotoX,GotoY,GotoZ,State,State_S
1853,111952,79178,14824,0,0,TT_NONE,0,212,0,0,CS_NONE
1854,111960,79186,14832,0,0,TT_NONE,0,212,0,0,CS_NONE
1855,111968,79194,14840,0,0,TT_NONE,0,212,0,0,CS_NONE
1856,111976,79202,14848,0,0,TT_NONE,0,212,0,0,CS_NONE
1857,111984,79210,14856,0,0,TT_NONE,0,212,0,0,CS_NONE
1858,111992,79218,14864,0,0,TT_NONE,0,212,0,0,CS_NONE
1859,112000,79226,14872,0,0,TT_NONE,0,212,0,0,CS_NONE
1860,112008,79234,14880,0,0,TT_NONE,0,212,0,0,CS_NONE
1861,112016,79242,14888,0,0,TT_NONE,0,212,0,0,CS_NONE
1862,112024,79250,14896,0,0,TT_NONE,0,212,0,0,CS_NONE
1863,112032,79258,14904,0,0,TT_NONE,0,212,0,0,CS_NONE
1864,112040,79266,14912,0,0,TT_NONE,0,212,0,0,CS_NONE
1865,112048,79274,14920,0,0,TT_NONE,0,212,0,0,CS_NONE
1866,112056,79282,14928,0,0,TT_NONE,0,212,0,0,CS_NONE
1867,112064,79290,14936,0,0,TT_NONE,0,212,0,0,CS_NONE
1868,112072,79298,14944,0,0,TT_NONE,0,212,0,0,CS_NONE
1869,112080,79306,14952,0,0,TT_NONE,0,212,0,0,CS_NONE
1870,112088,79314,14960,0,0,TT_NONE,0,212,0,0,CS_NONE
1871,112096,79322,14968,0,0,TT_NONE,0,212,0,0,CS_NONE
1872,112104,79330,14976,0,0,TT_NONE,0,212,0,0,CS_NONE
1873,112112,79338,14984,0,0,TT_NONE,0,212,0,0,CS_NONE
1874,112120,79346,14992,0,0,TT_NONE,0,212,0,0,CS_NONE
1875,112128,79354,15000,0,0,TT_NONE,0,212,0,0,CS_NONE
1876,112136,79362,15008,0,0,TT_NONE,0,212,0,0,CS_NONE
1877,112144,79370,15016,0,0,TT_NONE,0,212,0,0,CS_NONE
1878,112152,79378,15024,0,0,TT_NONE,0,212,0,0,CS_NONE
1879,112160,79386,15032,0,0,TT_NONE,0,212,0,0,CS_NONE
1880,112168,79394,15040,0,0,TT_NONE,0,212,0,0,CS_NONE
1881,112176,79402,15048,0,0,TT_NONE,0,212,0,0,CS_NONE
1882,112184,79410,15056,0,0,TT_NONE,0,212,0,0,CS_NONE
1883,112192,79418,15064,0,0,TT_NONE,0,212,0,0,CS_NONE
1884,112200,79426,15072,0,0,TT_NONE,0,212,0,0,CS_NONE
1885,112208,79434,15080,0,0,TT_NONE,0,212,0,0,CS_NONE
1886,112216,79442,15088,0,0,TT_NONE,0,212,0,0,CS_NONE
1887,112224,79450,15096,0,0,TT_NONE,0,212,0,0,CS_NONE
1888,112232,79458,15104,0,0,TT_NONE,0,212,0,0,CS_NONE
1889,112240,79466,15112,0,0,TT_NONE,0,212,0,0,CS_NONE
1890,112248,79474,15120,0,0,TT_NONE,0,212,0,0,CS_NONE
1891,112256,79482,15128,0,0,TT_NONE,0,212,0,0,CS_NONE
1892,112264,79490,15136,0,0,TT_NONE,0,212,0,0,CS_NONE
1893,112272,79498,15144,0,0,TT_NONE,0,212,0,0,CS_NONE
1894,112280,79506,15152,0,0,TT_NONE,0,212,0,0,CS_NONE
1895,112288,79514,15160,0,0,TT_NONE,0,212,0,0,CS_NONE
1896,112296,79522,15168,0,0,TT_NONE,0,212,0,0,CS_NONE
1897,112304,79530,15176,0,0,TT_NONE,0,212,0,0,CS_NONE
1898,112312,79538,15184,0,0,TT_NONE,0,212,0,0,CS_NONE
1899,112320,79546,15192,0,0,TT_NONE,0,212,0,0,CS_NONE
1900,112328,79554,15200,0,0,TT_NONE,0,212,0,0,CS_NONE
1901,112336,79562,15208,0,0,TT_NONE,0,212,0,0,CS_NONE
1902,112344,79570,15216,0,0,TT_NONE,0,212,0,0,CS_NONE
1903,112352,79578,15224,0,0,TT_NONE,0,212,0,0,CS_NONE
1904,112360,79586,15232,0,0,TT_NONE,0,212,0,0,CS_NONE
1905,112368,79594,15240,0,0,TT_NONE,0,212,0,0,CS_NONE
1906,112376,79602,15248,0,0,TT_NONE,0,212,0,0,CS_NONE
1907,112384,79610,15256,0,0,TT_NONE,0,212,0,0,CS_NONE
1908,112392,79618,15264,0,0,TT_NONE,0,212,0,0,CS_NONE
1909,112400,79626,15272,0,0,TT_NONE,0,212,0,0,CS_NONE
1910,112408,79634,15280,0,0,TT_NONE,0,212,0,0,CS_NONE
1911,112416,79642,15288,0,0,TT_NONE,0,212,0,0,CS_NONE
1912,112424,79650,15296,0,0,TT_NONE,0,212,0,0,CS_NONE
1913,112432,79658,15304,0,0,TT_NONE,0,212,0,0,CS_NONE
1914,112440,79666,15312,0,0,TT_NONE,0,212,0,0,CS_NONE
1915,112448,79674,15320,0,0,TT_NONE,0,212,0,0,CS_NONE
1916,112456,79682,15328,0,0,TT_NONE,0,212,0,0,CS_NONE
1917,112464,79690,15336,0,0,TT_NONE,0,212,0,0,CS_NONE
1918,112472,79698,15344,0,0,TT_NONE,0,212,0,0,CS_NONE
1919,112480,79706,15352,0,0,TT_NONE,0,212,0,0,CS_NONE
1920,112488,79714,15360,0,0,TT_NONE,0,212,0,0,CS_NONE
1921,112496,79722,15368,0,0,TT_NONE,0,212,0,0,CS_NONE
1922,112504,79730,15376,0,0,TT_NONE,0,212,0,0,CS_NONE
1923,112512,79738,15384,0,0,TT_NONE,0,212,0,0,CS_NONE
1924,112520,79746,15392,0,0,TT_NONE,0,212,0,0,CS_NONE
1925,112528,79754,15400,0,0,TT_NONE,0,212,0,0,CS_NONE
1926,112536,79762,15408,0,0,TT_NONE,0,212,0,0,CS_NONE
1927,112544,79770,15416,0,0,TT_NONE,0,212,0,0,CS_NONE
1928,112552,79778,15424,0,0,TT_NONE,0,212,0,0,CS_NONE
1929,112560,79786,15432,0,0,TT_NONE,0,212,0,0,CS_NONE
1930,112568,79794,15440,0,0,TT_NONE,0,212,0,0,CS_NONE
1931,112576,79802,15448,0,0,TT_NONE,0,212,0,0,CS_NONE
1932,112584,79810,15456,0,0,TT_NONE,0,212,0,0,CS_NONE
1933,112592,79818,15464,0,0,TT_NONE,0,212,0,0,CS_NONE
1934,112600,79826,15472,0,0,TT_NONE,0,212,0,0,CS_NONE
1935,112608,79834,15480,0,0,TT_NONE,0,212,0,0,CS_NONE
1936,112616,79842,15488,0,0,TT_NONE,0,212,0,0,CS_NONE
1937,112624,79850,15496,0,0,TT_NONE,0,212,0,0,CS_NONE
1938,112632,79858,15504,0,0,TT_NONE,0,212,0,0,CS_NONE
1939,112640,79866,15512,0,0,TT_NONE,0,212,0,0,CS_NONE
1940,112648,79874,15520,0,0,TT_NONE,0,212,0,0,CS_NONE
1941,112656,79882,15528,0,0,TT_NONE,0,212,0,0,CS_NONE
1942,112664,79890,15536,0,0,TT_NONE,0,212,0,0,CS_NONE
1943,112672,79898,15544,0,0,TT_NONE,0,212,0,0,CS_NONE
1944,112680,79906,15552,0,0,TT_NONE,0,212,0,0,CS_NONE
1945,112688,79914,15560,0,0,TT_NONE,0,212,0,0,CS_NONE
1946,112696,79922,15568,0,0,TT_NONE,0,212,0,0,CS_NONE
1947,112704,79930,15576,0,0,TT_NONE,0,212,0,0,CS_NONE
1948,112712,79938,15584,0,0,TT_NONE,0,212,0,0,CS_NONE
1949,112720,79946,15592,0,0,TT_NONE,0,212,0,0,CS_NONE
1950,112728,79954,15600,0,0,TT_NONE,0,212,0,0,CS_NONE
1951,112736,79962,15608,0,0,TT_NONE,0,212,0,0,CS_NONE
1952,112744,79970,15616,0,0,TT_NONE,0,212,0,0,CS_NONE
1953,112752,79978,15624,0,0,TT_NONE,0,212,0,0,CS_NONE
1954,112760,79986,15632,0,0,TT_NONE,0,212,0,0,CS_NONE
1955,112768,79994,15640,0,0,TT_NONE,0,212,0,0,CS_NONE
1956,112776,80002,15648,0,0,TT_NONE,0,212,0,0,CS_NONE
1957,112784,80010,15656,0,0,TT_NONE,0,212,0,0,CS_NONE
1958,112792,80018,15664,0,0,TT_NONE,0,212,0,0,CS_NONE
1959,112800,80026,15672,0,0,TT_NONE,0,212,0,0,CS_NONE
1960,112808,80034,15680,0,0,TT_NONE,0,212,0,0,CS_NONE
1961,112816,80042,15688,0,0,TT_NONE,0,212,0,0,CS_NONE
1962,112824,80050,15696,0,0,TT_NONE,0,212,0,0,CS_NONE
1963,112832,80058,15704,0,0,TT_NONE,0,212,0,0,CS_NONE
1964,112840,80066,15712,0,0,TT_NONE,0,212,0,0,CS_NONE
1965,112848,80074,15720,0,0,TT_NONE,0,212,0,0,CS_NONE
1966,112856,80082,15728,0,0,TT_NONE,0,212,0,0,CS_NONE
1967,112864,80090,15736,0,0,TT_NONE,0,212,0,0,CS_NONE
1968,112872,80098,15744,0,0,TT_NONE,0,212,0,0,CS_NONE
1969,112880,80106,15752,0,0,TT_NONE,0,212,0,0,CS_NONE
1970,112888,80114,15760,0,0,TT_NONE,0,212,0,0,CS_NONE
1971,112896,80122,15768,0,0,TT_NONE,0,212,0,0,CS_NONE
1972,112904,80130,15776,0,0,TT_NONE,0,212,0,0,CS_NONE
1973,112912,80138,15784,0,0,TT_NONE,0,212,0,0,CS_NONE
1974,112920,80146,15792,0,0,TT_NONE,0,212,0,0,CS_NONE
1975,112928,80154,15800,0,0,TT_NONE,0,212,0,0,CS_NONE
1976,112936,80162,15808,0,0,TT_NONE,0,212,0,0,CS_NONE
1977,112944,80170,15816,0,0,TT_NONE,0,212,0,0,CS_NONE
1978,112952,80178,15824,0,0,TT_NONE,0,212,0,0,CS_NONE
1979,112960,80186,15832,0,0,TT_NONE,0,212,0,0,CS_NONE
1980,112968,80194,15840,0,0,TT_NONE,0,212,0,0,CS_NONE
1981,112976,80202,15848,0,0,TT_NONE,0,212,0,0,CS_NONE
1982,112984,80210,15856,0,0,TT_NONE,0,212,0,0,CS_NONE
1983,112992,80218,15864,0,0,TT_NONE,0,212,0,0,CS_NONE
1984,113000,80226,15872,0,0,TT_NONE,0,212,0,0,CS_NONE
1985,113008,80234,15880,0,0,TT_NONE,0,212,0,0,CS_NONE
1986,113016,80242,15888,0,0,TT_NONE,0,212,0,0,CS_NONE
1987,113024,80250,15896,0,0,TT_NONE,0,212,0,0,CS_NONE
1988,113032,80258,15904,0,0,TT_NONE,0,212,0,0,CS_NONE
1989,113040,80266,15912,0,0,TT_NONE,0,212,0,0,CS_NONE
1990,113048,80274,15920,0,0,TT_NONE,0,212,0,0,CS_NONE
1991,113056,80282,15928,0,0,TT_NONE,0,212,0,0,CS_NONE
1992,113064,80290,15936,0,0,TT_NONE,0,212,0,0,CS_NONE
1993,113072,80298,15944,0,0,TT_NONE,0,212,0,0,CS_NONE
1994,113080,80306,15952,0,0,TT_NONE,0,212,0,0,CS_NONE
1995,113088,80314,15960,0,0,TT_NONE,0,212,0,0,CS_NONE
1996,113096,80322,15968,0,0,TT_NONE,0,212,0,0,CS_NONE
1997,113104,80330,15976,0,0,TT_NONE,0,212,0,0,CS_NONE
1998,113112,80338,15984,0,0,TT_NONE,0,212,0,0,CS_NONE
1999,113120,80346,15992,0,0,TT_NONE,0,212,0,0,CS_NONE
2000,113128,80354,16000,0,0,TT_NONE,0,212,0,0,CS_NONE
2001,113136,80362,16008,0,0,TT_NONE,0,212,0,0,CS_NONE
2002,113144,80370,16016,0,0,TT_NONE,0,212,0,0,CS_NONE
2003,113152,80378,16024,0,0,TT_NONE,0,212,0,0,CS_NONE
2004,113160,80386,16032,0,0,TT_NONE,0,212,0,0,CS_NONE
2005,113168,80394,16040,0,0,TT_NONE,0,212,0,0,CS_NONE
2006,113176,80402,16048,0,0,TT_NONE,0,212,0,0,CS_NONE
2007,113184,80410,16056,0,0,TT_NONE,0,212,0,0,CS_NONE
2008,113192,80418,16064,0,0,TT_NONE,0,212,0,0,CS_NONE
2009,113200,80426,16072,0,0,TT_NONE,0,212,0,0,CS_NONE
2010,113208,80434,16080,0,0,TT_NONE,0,212,0,0,CS_NONE
2011,113216,80442,16088,0,0,TT_NONE,0,212,0,0,CS_NONE
2012,113224,80450,16096,0,0,TT_NONE,0,212,0,0,CS_NONE
2013,113232,80458,16104,0,0,TT_NONE,0,212,0,0,CS_NONE
2014,113240,80466,16112,0,0,TT_NONE,0,212,0,0,CS_NONE
2015,113248,80474,16120,0,0,TT_NONE,0,212,0,0,CS_NONE
2016,113256,80482,16128,0,0,TT_NONE,0,212,0,0,CS_NONE
2017,113264,80490,16136,0,0,TT_NONE,0,212,0,0,CS_NONE
2018,113272,80498,16144,0,0,TT_NONE,0,212,0,0,CS_NONE
2019,113280,80506,16152,0,0,TT_NONE,0,212,0,0,CS_NONE
2020,113288,80514,16160,0,0,TT_NONE,0,212,0,0,CS_NONE
2021,113296,80522,16168,0,0,TT_NONE,0,212,0,0,CS_NONE
2022,113304,80530,16176,0,0,TT_NONE,0,212,0,0,CS_NONE
2023,113312,80538,16184,0,0,TT_NONE,0,212,0,0,CS_NONE
2024,113320,80546,16192,0,0,TT_NONE,0,212,0,0,CS_NONE
2025,113328,80554,16200,0,0,TT_NONE,0,212,0,0,CS_NONE
2026,113336,80562,16208,0,0,TT_NONE,0,212,0,0,CS_NONE
2027,113344,80570,16216,0,0,TT_NONE,0,212,0,0,CS_NONE
2028,113352,80578,16224,0,0,TT_NONE,0,212,0,0,CS_NONE
2029,113360,80586,16232,0,0,TT_NONE,0,212,0,0,CS_NONE
2030,113368,80594,16240,0,0,TT_NONE,0,212,0,0,CS_NONE
2031,113376,80602,16248,0,0,TT_NONE,0,212,0,0,CS_NONE
2032,113384,80610,16256,0,0,TT_NONE,0,212,0,0,CS_NONE
2033,113392,80618,16264,0,0,TT_NONE,0,212,0,0,CS_NONE
2034,113400,80626,16272,0,0,TT_NONE,0,212,0,0,CS_NONE
2035,113408,80634,16280,0,0,TT_NONE,0,212,0,0,CS_NONE
2036,113416,80642,16288,0,0,TT_NONE,0,212,0,0,CS_NONE
2037,113424,80650,16296,0,0,TT_NONE,0,212,0,0,CS_NONE
2038,113432,80658,16304,0,0,TT_NONE,0,212,0,0,CS_NONE
2039,113440,80666,16312,0,0,TT_NONE,0,212,0,0,CS_NONE
2040,113448,80674,16320,0,0,TT_NONE,0,212,0,0,CS_NONE
2041,113456,80682,16328,0,0,TT_NONE,0,212,0,0,CS_NONE
2042,113464,80690,16336,0,0,TT_NONE,0,212,0,0,CS_NONE
2043,113472,80698,16344,0,0,TT_NONE,0,212,0,0,CS_NONE
2044,113480,80706,16352,0,0,TT_NONE,0,212,0,0,CS_NONE
2045,113488,80714,16360,0,0,TT_NONE,0,212,0,0,CS_NONE
2046,113496,80722,16368,0,0,TT_NONE,0,212,0,0,CS_NONE
2047,113504,80730,16376,0,0,TT_NONE,0,212,0,0,CS_NONE
